Interaction,Value,Time
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552196883
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552196899
mouseover a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552196900
mouseout a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552196910
mouseover a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552196910
mouseout a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552196921
mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607552197075
mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607552197172
mouseover a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552197555
mouseout a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552197573
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198371
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198421
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198421
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198471
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198471
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552198487
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552199304
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1607552199370
mouseover a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552199487
mouseout a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1607552199504
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607552222003
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607552222018
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607552222035
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607552222068
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222101
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222318
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222319
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222801
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222801
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552222918
clicked on a field,add Worldwide_Gross,1607552223888
main chart changed because of clicking a field,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607552224117
clicked on a field,add Creative_Type,1607552234110
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-y,Worldwide_Gross-quantitative-x<bin>",1607552234344
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-y,Worldwide_Gross-quantitative-x<bin>",1607552238381
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-y,Worldwide_Gross-quantitative-x<bin>",1607552239099
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-y,Worldwide_Gross-quantitative-x<bin>",1607552239100
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-y,Worldwide_Gross-quantitative-x<bin>",1607552244318
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Worldwide_Gross-quantitative-size",1607552246931
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Worldwide_Gross-quantitative-size",1607552246998
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Worldwide_Gross-quantitative-size",1607552246998
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Worldwide_Gross-quantitative-size",1607552255008
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Worldwide_Gross-quantitative-size",1607552255009
