User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
1,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1605908158832,0.1,same,"['None', 'Title', 'None']","[16, 0, 16]",Foraging
2,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1605908158909,0.1,modify-x-y,"['None', 'Title', 'None']","[16, 0, 16]",Foraging
3,mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1605908158910,0.1,same,"['US_DVD_Sales', 'None', 'None']","[3, 16, 16]",Foraging
4,mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1605908159013,0.1,modify-x-y,"['US_DVD_Sales', 'None', 'None']","[3, 16, 16]",Foraging
21,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Distributor-nominal-y",1605908166121,2.1,same,"['None', 'Distributor', 'None']","[16, 8, 16]",Foraging
23,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Distributor-nominal-y",1605908166442,2.1,modify-x-y,"['None', 'Distributor', 'None']","[16, 8, 16]",Foraging
26,mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908167768,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
27,mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908168751,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
28,mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908168751,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
29,mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908168784,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
48,mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908172331,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
49,mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908172414,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
50,mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908172415,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
51,mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605908174714,0.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Foraging
