User,Accuracy,Algorithm
stu9_bcf_p4_logs.csv,0.7379310344827587,OnlineSVM
pro4_bce_p4_logs.csv,0.776595744680851,OnlineSVM
stu28_bde_p4_logs.csv,0.6293103448275862,OnlineSVM
stu34_bcf_p4_logs.csv,0.7375,OnlineSVM
stu12_bdf_p4_logs.csv,0.6293929712460063,OnlineSVM
stu35_bde_p4_logs.csv,0.46938775510204084,OnlineSVM
stu1_bce_p4_logs.csv,0.6348314606741573,OnlineSVM
pro32_bdf_p4_logs.csv,0.45987654320987653,OnlineSVM
pro27_bcf_p4_logs.csv,0.4634146341463415,OnlineSVM
stu14_bcf_p4_logs.csv,0.5793103448275863,OnlineSVM
pro28_bce_p4_logs.csv,0.7359307359307359,OnlineSVM
stu8_bce_p4_logs.csv,0.7252747252747253,OnlineSVM
pro10_bdf_p4_logs.csv,0.5151515151515151,OnlineSVM
pro16_bce_p4_logs.csv,0.7009345794392523,OnlineSVM
stu33_bce_p4_logs.csv,0.5604395604395604,OnlineSVM
pro7_bde_p4_logs.csv,0.8,OnlineSVM
stu18_bde_p4_logs.csv,0.654054054054054,OnlineSVM
pro19_bcf_p4_logs.csv,0.5746268656716418,OnlineSVM
pro30_bde_p4_logs.csv,0.6139705882352942,OnlineSVM
pro11_bcf_p4_logs.csv,0.52046783625731,OnlineSVM
stu23_bdf_p4_logs.csv,0.5973154362416108,OnlineSVM
pro12_bdf_p4_logs.csv,0.6631016042780749,OnlineSVM
stu5_bcf_p4_logs.csv,0.5352112676056338,OnlineSVM
pro14_bdf_p4_logs.csv,0.5942028985507246,OnlineSVM
stu40_bdf_p4_logs.csv,0.4945054945054945,OnlineSVM
stu22_bde_p4_logs.csv,0.7419354838709677,OnlineSVM
stu2_bce_p4_logs.csv,0.7804232804232805,OnlineSVM
pro2_bce_p4_logs.csv,0.6139534883720931,OnlineSVM
stu20_bdf_p4_logs.csv,0.5,OnlineSVM
stu16_bcf_p4_logs.csv,0.7322834645669292,OnlineSVM
stu27_bdf_p4_logs.csv,0.6401673640167364,OnlineSVM
pro1_bcf_p4_logs.csv,0.7010309278350515,OnlineSVM
stu19_bde_p4_logs.csv,0.7169811320754716,OnlineSVM
pro26_bde_p4_logs.csv,0.5644171779141104,OnlineSVM
pro6_bde_p4_logs.csv,0.5232558139534884,OnlineSVM
stu32_bce_p4_logs.csv,0.6580310880829016,OnlineSVM
