User,Accuracy,Algorithm
stu9_bcf_p3_logs.csv,0.7740112994350282,OnlineSVM
pro4_bce_p3_logs.csv,0.6590909090909091,OnlineSVM
stu28_bde_p3_logs.csv,0.6708860759493671,OnlineSVM
stu34_bcf_p3_logs.csv,0.6666666666666666,OnlineSVM
stu12_bdf_p3_logs.csv,0.616,OnlineSVM
stu35_bde_p3_logs.csv,0.375,OnlineSVM
stu1_bce_p3_logs.csv,0.6894409937888198,OnlineSVM
pro32_bdf_p3_logs.csv,0.4830188679245283,OnlineSVM
pro27_bcf_p3_logs.csv,0.5661375661375662,OnlineSVM
stu14_bcf_p3_logs.csv,0.603448275862069,OnlineSVM
pro28_bce_p3_logs.csv,0.6127450980392157,OnlineSVM
stu8_bce_p3_logs.csv,0.6692913385826772,OnlineSVM
pro10_bdf_p3_logs.csv,0.6141732283464567,OnlineSVM
pro16_bce_p3_logs.csv,0.708029197080292,OnlineSVM
stu33_bce_p3_logs.csv,0.5517241379310345,OnlineSVM
pro7_bde_p3_logs.csv,0.7083333333333334,OnlineSVM
stu18_bde_p3_logs.csv,0.6774193548387096,OnlineSVM
pro19_bcf_p3_logs.csv,0.4950980392156863,OnlineSVM
pro30_bde_p3_logs.csv,0.6511627906976745,OnlineSVM
pro11_bcf_p3_logs.csv,0.5614035087719298,OnlineSVM
stu23_bdf_p3_logs.csv,0.5591397849462365,OnlineSVM
pro12_bdf_p3_logs.csv,0.5901639344262295,OnlineSVM
stu5_bcf_p3_logs.csv,0.5657142857142857,OnlineSVM
pro14_bdf_p3_logs.csv,0.3698630136986301,OnlineSVM
stu40_bdf_p3_logs.csv,0.7659574468085106,OnlineSVM
stu22_bde_p3_logs.csv,0.5566037735849056,OnlineSVM
stu2_bce_p3_logs.csv,0.6730769230769231,OnlineSVM
pro2_bce_p3_logs.csv,0.5563380281690141,OnlineSVM
stu20_bdf_p3_logs.csv,0.5740740740740741,OnlineSVM
stu16_bcf_p3_logs.csv,0.6827956989247311,OnlineSVM
stu27_bdf_p3_logs.csv,0.6081370449678801,OnlineSVM
pro1_bcf_p3_logs.csv,0.5031055900621118,OnlineSVM
stu19_bde_p3_logs.csv,0.6862745098039216,OnlineSVM
pro26_bde_p3_logs.csv,0.6041666666666666,OnlineSVM
pro6_bde_p3_logs.csv,0.48148148148148145,OnlineSVM
stu32_bce_p3_logs.csv,0.6210045662100456,OnlineSVM
