User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1603184158718,0.8777777777777778,modify-1,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
4,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1603184162769,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
5,main chart changed because of clicking a field,"mark:tick;encoding:Source-nominal-y,Worldwide_Gross-quantitative-x",1603184176223,2.0166666666666666,modify-1,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Foraging
6,main chart changed because of clicking a field,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184190105,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Foraging
7,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184197821,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
9,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184205354,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
12,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184206804,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
17,added chart to bookmark,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184207899,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
18,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184208338,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
21,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184225521,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
27,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1603184273071,3.0166666666666666,modify-1,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
28,mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Running_Time_min-quantitative-y<aggregate>mean,Source-nominal-x",1603184280606,2.6833333333333336,same,"['Creative_Type', 'Running_Time_min', 'Source']","[7, 9, 11]",Foraging
29,mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Running_Time_min-quantitative-y<aggregate>mean,Source-nominal-x",1603184281136,2.6833333333333336,modify-1,"['Creative_Type', 'Running_Time_min', 'Source']","[7, 9, 11]",Foraging
31,scroll on a related chart,"mark:bar;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-y<aggregate>mean,Source-nominal-x",1603184284838,2.4611111111111112,same,"['Release_Date', 'Running_Time_min', 'Source']","[5, 7, 9]",Foraging
40,mouseout a related chart,"mark:bar;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-y<aggregate>mean,Source-nominal-x",1603184285338,2.4611111111111112,same,"['Release_Date', 'Running_Time_min', 'Source']","[5, 7, 9]",Foraging
