User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1602170701340,0.6277777777777778,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
2,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170710734,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
11,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170711965,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
12,mouseover a related chart,mark:tick;encoding:IMDB_Rating-quantitative-x,1602170712531,0.1833333333333333,modify-1,"['IMDB_Rating', 'None', 'None']","[14, 16, 16]",Foraging
16,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170716200,0.5166666666666667,same,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
17,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170716601,0.5166666666666667,same,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
58,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170719169,0.5166666666666667,same,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
74,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170720070,0.5166666666666667,modify-1,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
82,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170721437,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
91,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170722638,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
92,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170733981,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
97,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170738907,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
99,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170750691,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
102,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170751258,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
105,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170754961,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
108,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170755662,0.3777777777777777,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
110,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170756762,0.4888888888888889,modify-1,"['None', 'None', 'Release_Date']","[5, 16, 16]",Foraging
111,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170757648,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
116,mouseout a related chart,mark:tick;encoding:Running_Time_min-quantitative-x,1602170761832,1.1,modify-2,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging
120,mouseover a related chart,"mark:tick;encoding:Director-nominal-y,Release_Date-nominal-row,Running_Time_min-quantitative-x",1602170766152,1.905555555555556,same,"['Director', 'Release_Date', 'Running_Time_min']","[5, 7, 12]",Foraging
121,mouseout a related chart,"mark:tick;encoding:Director-nominal-y,Release_Date-nominal-row,Running_Time_min-quantitative-x",1602170767258,1.905555555555556,modify-1,"['Director', 'Release_Date', 'Running_Time_min']","[5, 7, 12]",Foraging
123,mouseout a related chart,"mark:tick;encoding:Distributor-nominal-y,Release_Date-nominal-row,Running_Time_min-quantitative-x",1602170769371,1.711111111111111,modify-1,"['Distributor', 'Release_Date', 'Running_Time_min']","[5, 7, 8]",Foraging
124,mouseover a related chart,"mark:tick;encoding:Distributor-nominal-y,MPAA_Rating-nominal-color,Running_Time_min-quantitative-x",1602170773541,1.7666666666666666,modify-1,"['Distributor', 'MPAA_Rating', 'Running_Time_min']","[6, 7, 8]",Foraging
129,mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Distributor-nominal-y,Running_Time_min-quantitative-x",1602170774606,1.9333333333333331,modify-2,"['Creative_Type', 'Distributor', 'Running_Time_min']","[7, 8, 11]",Foraging
130,mouseover a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170776775,2.2666666666666666,same,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
131,mouseout a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170777675,2.2666666666666666,same,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
134,mouseover a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170778276,2.2666666666666666,same,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
135,scroll on a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170778660,2.2666666666666666,same,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
151,scroll on a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170779961,2.2666666666666666,same,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
154,mouseout a related chart,"mark:tick;encoding:Release_Date-nominal-row,Running_Time_min-quantitative-x,Title-nominal-y",1602170780511,2.2666666666666666,modify-2,"['Release_Date', 'Running_Time_min', 'Title']","[0, 5, 7]",Foraging
