User,Accuracy,Algorithm
stu9_bcf_p2_logs.csv,0.875,OnlineSVM
pro4_bce_p2_logs.csv,0.6025641025641025,OnlineSVM
stu28_bde_p2_logs.csv,0.5625,OnlineSVM
stu34_bcf_p2_logs.csv,0.5,OnlineSVM
stu12_bdf_p2_logs.csv,0.78125,OnlineSVM
stu35_bde_p2_logs.csv,0.4222222222222222,OnlineSVM
stu1_bce_p2_logs.csv,0.6046511627906976,OnlineSVM
pro32_bdf_p2_logs.csv,0.5188679245283019,OnlineSVM
pro27_bcf_p2_logs.csv,0.3617021276595745,OnlineSVM
stu14_bcf_p2_logs.csv,0.6046511627906976,OnlineSVM
pro28_bce_p2_logs.csv,0.6486486486486487,OnlineSVM
stu8_bce_p2_logs.csv,0.8243243243243243,OnlineSVM
pro10_bdf_p2_logs.csv,0.7435897435897436,OnlineSVM
pro16_bce_p2_logs.csv,0.59375,OnlineSVM
stu33_bce_p2_logs.csv,0.7142857142857143,OnlineSVM
pro7_bde_p2_logs.csv,0.6756756756756757,OnlineSVM
stu18_bde_p2_logs.csv,0.8210526315789474,OnlineSVM
pro19_bcf_p2_logs.csv,0.5076923076923077,OnlineSVM
pro30_bde_p2_logs.csv,0.625,OnlineSVM
pro11_bcf_p2_logs.csv,0.5833333333333334,OnlineSVM
stu23_bdf_p2_logs.csv,0.47692307692307695,OnlineSVM
pro12_bdf_p2_logs.csv,0.5204081632653061,OnlineSVM
stu5_bcf_p2_logs.csv,0.6507936507936508,OnlineSVM
pro14_bdf_p2_logs.csv,0.3695652173913043,OnlineSVM
stu40_bdf_p2_logs.csv,0.5294117647058824,OnlineSVM
stu22_bde_p2_logs.csv,0.5342465753424658,OnlineSVM
stu2_bce_p2_logs.csv,0.8,OnlineSVM
pro2_bce_p2_logs.csv,0.574468085106383,OnlineSVM
stu20_bdf_p2_logs.csv,0.6666666666666666,OnlineSVM
stu16_bcf_p2_logs.csv,0.6086956521739131,OnlineSVM
stu27_bdf_p2_logs.csv,0.5769230769230769,OnlineSVM
pro1_bcf_p2_logs.csv,0.48148148148148145,OnlineSVM
stu19_bde_p2_logs.csv,0.6086956521739131,OnlineSVM
pro26_bde_p2_logs.csv,0.5517241379310345,OnlineSVM
pro6_bde_p2_logs.csv,0.6363636363636364,OnlineSVM
stu32_bce_p2_logs.csv,0.8108108108108109,OnlineSVM
